100000041;DAYAMINERAL E JARABE 240 ML;1;0;0;44900.00;.00;.00;1;0;0
100000047;ENSURE LIQUIDO VAINILLA 8 OZ;1;0;0;7900.00;.00;.00;13;0;0
100000097;NEOSALDINA 100 GRAGEAS (A);100;25;4;127900.00;5500.00;1500.00;0;9;1
100000098;NEOSALDINA GOTAS 30 ML;1;0;0;44900.00;.00;.00;1;0;0
100000112;PARACODINA GOTAS 30 ML;1;0;0;12900.00;.00;.00;1;0;0
100000113;PARACODINA JARABE 120 ML;1;0;0;23800.00;.00;.00;1;0;0
100000134;PEDIASURE POLVO VAINILLA 400 GR (M);1;0;0;35900.00;.00;.00;1;0;0
100000135;PEDIASURE POLVO CHOCOLATE 400 GR (M);1;0;0;36600.00;.00;.00;1;0;0
100000164;TARKA SR 180/2 MG 14 TABLETAS (M);1;0;0;122900.00;.00;.00;1;0;0
100000241;LUZ ZUL GOTAS;1;0;0;10100.00;.00;.00;1;0;0
100000451;ACID MANTLE N LOCION 120 ML;1;0;0;16900.00;.00;.00;3;0;0
100000465;ALKA SELTZER 60 TABLETAS;60;30;2;44900.00;1600.00;800.00;0;19;0
100000477;ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS;50;25;2;44900.00;1900.00;900.00;10;3;1
100000482;BAYCUTEN N CREMA 20 GR;1;0;0;22900.00;.00;.00;1;0;0
100000483;BAYCUTEN N CREMA 35 GR;1;0;0;36900.00;.00;.00;1;0;0
100000504;CANESTEN CREMA TOPICA 20 GR;1;0;0;11900.00;.00;.00;1;0;0
100000510;CARDIOASPIRINA 100 MG 30 TABLETAS (M);30;3;10;42900.00;18000.00;1600.00;2;1;0
100000575;BRONCOCHEM F ADULTO JARABE 120 ML;1;0;0;22900.00;.00;.00;4;0;0
100000580;ENJUAGUE CLARAX 180 ML;1;0;0;21900.00;.00;.00;2;0;0
100000589;HELMINZOL JARABE 20 ML;1;0;0;8900.00;.00;.00;11;0;0
100000605;TRISULFA-F 10 TABLETAS;1;0;0;11800.00;.00;.00;1;0;0
100000803;STOPEN DISPENSADOR 25 SBS 2 CAPSULAS;50;25;2;74700.00;3000.00;1800.00;0;7;0
100000906;ATROVENT 0.025% 20 ML SOLUCION INHALADOR;1;0;0;25900.00;.00;.00;1;0;0
100000910;BERODUAL SOLUCION INHALACION 20 ML;1;0;0;27900.00;.00;.00;1;0;0
100000914;BISOLVON ADULTOS 120 ML;1;0;0;23900.00;.00;.00;1;0;0
100000916;BISOLVON NINOS 120 ML;1;0;0;24900.00;.00;.00;1;0;0
100000924;BUSCAPINA NF COMPOSITUM GOTAS 30 ML;1;0;0;26900.00;.00;.00;1;0;0
100000944;ISODINE 24 OVULOS;24;4;6;45900.00;11900.00;2000.00;0;1;2
100000945;ISODINE BUCOFARINGEO 120 ML;1;0;0;19900.00;.00;.00;1;0;0
100000952;ISODINE SOLUCION 120 ML;1;0;0;15900.00;.00;.00;3;0;0
100000955;ISODINE SOLUCION 60 ML;1;0;0;8900.00;.00;.00;2;0;0
100001057;KENACORT I.A.10 MG 5 ML AMPOLLA;1;0;0;38900.00;.00;.00;1;0;0
100001119;CONDILON SOLUCION 5 ML (PMP);1;0;0;44900.00;.00;.00;1;0;0
100001146;OTICAINA GOTAS 10 ML;1;0;0;11900.00;.00;.00;1;0;0
100001312;INFLACOR RETARD 3+3 MG 1 ML AMPOLLA;1;0;0;24900.00;.00;.00;1;0;0
100001313;INFLACOR RETARD 6+6 MG 2 ML AMPOLLA;1;0;0;41900.00;.00;.00;1;0;0
100001337;TRIGENTAX CREMA 20 GR;1;0;0;21900.00;.00;.00;1;0;0
100001338;TRIGENTAX CREMA 40 GR;1;0;0;31900.00;.00;.00;1;0;0
100001362;DESONIDA DERMACARE 0.1% CREMA 15 GR;1;0;0;14900.00;.00;.00;2;0;0
100001368;QUANOX 0.6% GOTAS 5 ML;1;0;0;19900.00;.00;.00;8;0;0
100001421;COMPLEJO B 250 TABLETAS EC;250;25;10;36900.00;1500.00;200.00;9;21;0
100001422;COMPLEJO B 10 ML AMPOLLA EC;1;0;0;7900.00;.00;.00;2;0;0
100001427;DIPIRONA 5 ML 5 AMPOLLAS EC;5;0;1;35500.00;.00;7800.00;0;0;2
100001428;DIPIRONA 500 MG 50 TABLETAS EC;50;5;10;16900.00;3900.00;1000.00;0;2;0
100001446;VITAMINA B12 1 ML 25 AMPOLLAS EC;25;0;1;95900.00;.00;4000.00;0;0;17
100001519;DAFLON 500 MG 30 COMPRIMIDOS (M);30;2;15;120000.00;64900.00;4500.00;1;0;0
100001673;BETAMETASONA 0.1% CREMA 40 GR GF;1;0;0;12900.00;.00;.00;1;0;0
100001674;BETAMETASONA 0.05% UNGUENTO 40 GR GF;1;0;0;11900.00;.00;4800.00;1;0;0
100001727;GENTAMICINA 160 MG AMPOLLA GF;1;0;0;5900.00;.00;.00;5;0;0
100001737;IBUPROFENO 400 MG 100 TABLETAS GF;100;10;10;17900.00;1800.00;300.00;0;7;0
100001739;IBUPROFENO 800 MG 50 TABLETAS GF;50;5;10;12000.00;2500.00;500.00;6;0;9
100001750;KETOPROFENO 100 MG 6 AMPOLLAS GF;6;0;1;29900.00;.00;4900.00;0;0;2
100001761;LOSARTAN 50 MG 30 TABLETAS GF;1;0;0;12900.00;.00;.00;5;0;0
100001777;NORFLOXACINO 400 MG 14 TABLETAS GF;1;0;0;9700.00;.00;.00;1;0;0
100001818;TRAMADOL 50 MG 10 CAPSULAS GF;1;0;0;9800.00;.00;.00;1;0;0
100001841;CALADERM LOCION 120 ML;1;0;0;11900.00;.00;.00;1;0;0
100001851;CREMA FORZ 24 SBS;24;0;1;68900.00;.00;2900.00;1;0;0
100001852;CREMA FORZ 60 GR;1;0;0;14900.00;.00;.00;1;0;0
100001856;SIVITAM GOTAS 30 ML;1;0;0;11900.00;.00;.00;2;0;0
100001910;DOLEX 500 MG 100 TABLETAS;100;10;10;51900.00;5500.00;600.00;0;4;2
100001912;DOLEX 500 MG 200 TABLETAS;200;20;10;101900.00;5500.00;600.00;0;3;5
100001916;DOLEX GRIPA 100 TABLETAS;100;25;4;77900.00;3300.00;900.00;1;4;0
100001919;DOLEX JARABE NINOS 90 ML;1;0;0;10900.00;.00;.00;5;0;0
100001921;DOLEX PEDIATRICO 100 TABLETAS MASTICABLE;100;10;10;65500.00;6500.00;600.00;1;0;1
100001930;EMULSION SCOTT CEREZA 180 ML;1;0;0;9900.00;.00;.00;2;0;0
100001931;EMULSION SCOTT CTE 180 ML;1;0;0;9900.00;.00;.00;2;0;0
100001932;EMULSION SCOTT FRUTA TROPICAL 180 ML;1;0;0;9900.00;.00;.00;1;0;0
100001937;EMULSION SCOTT CTE 360 ML;1;0;0;15900.00;.00;.00;2;0;0
100001939;EMULSION SCOTT TROPICAL 360 ML;1;0;0;15800.00;.00;.00;2;0;0
100001965;LECHE DE MAGNESIA PHILLIPS 120 ML;1;0;0;5900.00;.00;.00;3;0;0
100001967;LECHE DE MAGNESIA PHILLIPS 360 ML;1;0;0;14900.00;.00;.00;1;0;0
100002021;ZENTEL 400 MG SUSPENSION 10 ML;1;0;0;16900.00;.00;.00;1;0;0
100002063;BELARA 21 GRAGEAS (M);1;0;0;24900.00;.00;.00;1;0;0
100002091;REPARIL GEL N 30 GR;1;0;0;42900.00;.00;.00;1;0;0
100002109;BEDOYECTA 3 AMPOLLAS (M);3;0;1;90000.00;.00;31900.00;9;0;2
100018724;DOLORAN POMADA 10 GR  UDS;1;0;0;5900.00;.00;.00;1;0;0
100002239;EYE ZUL GOTAS 7 ML;1;0;0;6900.00;.00;.00;5;0;0
