100000113;PARACODINA JARABE 120 ML;1;0;0;20900.00;.00;.00;3;0;0
100000125;PEDIALYTE (SURTIDO) 500 ML;1;0;0;5900.00;.00;.00;13;0;0
100000510;CARDIOASPIRINA 100 MG 30 TABLETAS (M);30;3;10;27900.00;9800.00;1000.00;3;0;0
100000555;ALERVIDEN JARABE 50 ML;1;0;0;13900.00;.00;.00;2;0;0
100000601;SECNICHEM 1.0 GR 2 TABLETAS;1;0;0;21800.00;.00;.00;2;0;0
100000910;BERODUAL SOLUCION INHALACION 20 ML;1;0;0;27900.00;.00;.00;1;0;0
100001129;CHA.GAMABENCENO PLUS 60 ML;1;0;0;23900.00;.00;.00;1;0;0
100001131;GAMABENCENO PLUS CREMA 60 GR;1;0;0;38400.00;.00;.00;1;0;0
100001146;OTICAINA GOTAS 10 ML;1;0;0;10900.00;.00;.00;2;0;0
100001179;ADOREM 500 MG 100 TABLETAS;100;25;4;36500.00;3500.00;700.00;0;21;0
100001337;TRIGENTAX CREMA 20 GR;1;0;0;19800.00;.00;.00;1;0;0
100001342;ZAKOR 100 MG 6 TABLETAS;1;0;0;6900.00;.00;.00;1;0;0
100001360;DESONIDA DERMACARE 0.05% CREMA 15 GR;1;0;0;10900.00;.00;.00;4;0;0
100001410;ACIDO FOLICO 5 MG 20 TABLETAS EC;1;0;0;11000.00;.00;.00;1;0;0
100001420;COMPLEJO B 100 TABLETAS EC;1;0;0;11900.00;800.00;95.00;1;0;0
100001422;COMPLEJO B 10 ML AMPOLLA EC;1;0;0;6900.00;.00;.00;3;0;0
100001423;COMPLEJO B JARABE 120 ML EC;1;0;0;7900.00;.00;.00;1;0;0
100001427;DIPIRONA 5 ML 5 AMPOLLAS EC;5;0;1;35900.00;.00;6900.00;1;0;0
100001428;DIPIRONA 500 MG 50 TABLETAS EC;50;5;10;20900.00;4900.00;700.00;1;0;5
100001443;TIAMINA 1 GR 10 ML AMPOLLA EC;1;0;0;7900.00;.00;.00;1;0;0
100001446;VITAMINA B12 1 ML 25 AMPOLLAS EC;25;0;1;98000.00;.00;3900.00;0;0;9
100001646;ACICLOVIR 100 MG SUSPENSION 90 ML GF;1;0;0;20500.00;.00;.00;2;0;0
