100005302;ABRILAR JARABE 100 ML (M);1;0;0;29800.00;418.00;43.00;3;0;0
100007882;METRONIDAZOL 500 MG 10 OVULOS PC;1;0;0;7900.00;.00;.00;4;0;0
100009050;PEDIAVIT ZINC GOTAS 10 ML;1;0;0;20900.00;.00;11084.00;3;0;0
100025379;ENSURE ADVANCE FRESA 400 GR;1;0;0;49800.00;.00;.00;1;0;0
200034071;PEDIASURE LIQ FRESA BOTELLA 237 ML;1;0;0;6700.00;.00;.00;2;0;0
200034070;PEDIASURE CHOCOLATE 8 OZ;1;0;0;6700.00;.00;.00;1;0;0
100024915;DAYAMINERAL E JARABE 240 ML;1;0;0;46900.00;.00;.00;1;0;0
100023228;PEDIALYTE ZIN 30 CEREZA 500 ML;1;0;0;6200.00;.00;.00;4;0;0
100000097;NEOSALDINA 100 GRAGEAS (A);100;25;4;124900.00;4900.00;1300.00;3;4;3
100005437;MICROGYNON SUAVE 21 GRAGEAS;1;0;0;6900.00;.00;.00;4;0;0
100005329;DESONIDA MEDIHEALT 0.05% CREMA 15 GR;1;0;0;12900.00;.00;.00;1;0;0
100002021;ZENTEL 400 MG SUSPENSION 10 ML;1;0;0;17900.00;.00;.00;1;0;0
100004409;LAMISIL CREMA 1% 15 GR;1;0;0;26900.00;.00;.00;1;0;0
100004410;LAMISIL SPRAY 1% 30 ML;1;0;0;33900.00;.00;.00;1;0;0
100000803;STOPEN DISPENSADOR 25 SBS 2 CAPSULAS;50;25;2;72900.00;3000.00;1500.00;0;5;0
100003897;FINIGAX MASTICABLE MENTA 24 TABLETAS;20;2;10;19800.00;9800.00;1000.00;1;0;0
100003938;LUMBAL 48 TABLETAS;48;8;6;65900.00;8900.00;1500.00;2;0;0
100009760;NOFERTYL AMPOLLA 1 ML C/JERINGA;1;0;0;16900.00;.00;.00;16;0;0
100024928;ANEMIDOX 30 CAPSULAS (M);1;0;0;84900.00;.00;.00;1;0;0
100021069;CEBION MASTICABLE NARANJA 100 TABLETAS;100;10;10;49800.00;5000.00;700.00;2;9;0
100004180;NENE DENT SOLUCION 10 ML;1;0;0;19800.00;.00;.00;1;0;0
100004183;NEUROBION 3 AMPOLLAS;3;0;1;38900.00;.00;14900.00;0;0;2
100004126;CEBION GOTAS FRESA 30 ML;1;0;0;17900.00;.00;.00;2;0;0
100005474;AFRISAL SOLUCION SALINA 30 ML;1;0;0;26900.00;.00;.00;1;0;0
100005525;DIPROFOS 1 ML AMPOLLA;1;0;0;39900.00;.00;.00;1;0;0
100007919;DITOPAX 50 TABLETAS;50;5;10;24900.00;5000.00;500.00;1;0;0
100005471;AFRIN NASAL ADULTOS 15 ML;1;0;0;18900.00;.00;.00;3;0;0
100001749;KETOPROFENO 100 MG 30 TABLETAS GF;30;3;10;19800.00;7900.00;800.00;1;0;0
100000477;ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS;50;25;2;42900.00;1800.00;900.00;3;14;0
100022771;ASPIRINA ULTRA 500 MG 100 TABLETAS;100;25;4;53900.00;2500.00;700.00;1;10;0
100016646;SINUTAB PLUS 12 TABLETAS;12;0;1;11900.00;.00;1200.00;2;0;4
100001421;COMPLEJO B 250 TABLETAS EC;250;25;10;29800.00;1200.00;200.00;3;20;8
100001446;VITAMINA B12 1 ML 25 AMPOLLAS EC;25;0;1;59900.00;.00;4900.00;1;0;8
100007765;COLCHIMEDIO 40 TABLETAS;40;4;10;39800.00;10500.00;1200.00;2;1;0
100006369;DECADRON 8 MG 2 ML AMPOLLA INVER;1;0;0;24900.00;.00;.00;17;0;0
100009715;HEMOCYTON JARABE 360 ML MK;1;0;0;21900.00;.00;.00;1;0;0
100005942;PIROXICAM 20 MG 10 CAPSULAS MK;10;0;1;3900.00;.00;500.00;1;0;0
100005812;CREMA # 4 20 GR;1;0;0;6300.00;.00;.00;10;0;0
100009266;CREMA # 4 MEDICADA 30 GR;1;0;0;12900.00;.00;.00;1;0;0
100007896;UROCUAD 300 MG 30 TABLETAS;30;3;10;27900.00;9900.00;1000.00;1;0;0
100000482;BAYCUTEN N CREMA 20 GR;1;0;0;22900.00;.00;.00;1;0;0
100006052;CALADRYL LOCION 100 ML;1;0;0;17900.00;.00;.00;1;0;0
